"frame","time","face_prob","face_id","pitchF0","segment_id","segment_start","segment_end","track","speaker_id","text_token_id","text_token","text_token_start","text_token_end","match_id","FaceRectX","FaceRectY","FaceRectWidth","FaceRectHeight","AU01","AU02","AU04","AU06","AU07","AU10","AU12","AU14","AU15","AU17","AU23","AU24","fl1","fl2","fl3","fl4","fl5","fl6","fl7","fl8","fl9","fl10","fl11","fl12","fl13","fl14","fl15","fl16","fl17","fl18","fl19","fl20","fl21","fl22","fl23","fl24","fl25","fl26","fl27","fl28","fl29","fl30","fl31","fl32","fl33","fl34","fl35","fl36","fl37","fl38","fl39","fl40","fl41","fl42","fl43","fl44","fl45","fl46","fl47","fl48","fl49","fl50","fl51","fl52","fl53","fl54","fl55","fl56","fl57","fl58","fl59","fl60","fl61","fl62","fl63","fl64","fl65","fl66","fl67","fl68"
585,23.4,0.975,47,209.401,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,281.803,51.32,378.332,169.389,0.047,0.978,0.001,0.64,0.727,0.208,0.855,0.987,0.116,0,0.011,0,"282.34058738 105.82184902","285.33595664 118.62614059","289.83416848 131.18039906","295.73418556 142.98314601","302.88374928 153.41072655","311.80028349 161.93893135","322.76888007 167.90096593","334.77278465 170.92497635","346.72407234 170.04798627","357.86248654 165.34650463","366.94893253 157.31162244","374.03966051 147.18977779","378.26448679 135.45847684","380.07097924 122.83546424","379.89713079 109.86083201","378.26755524 96.84150156","375.33278781 84.38978153","290.18460083 91.84696579","294.46085149 86.45626211","301.12646356 83.3587833","308.78446373 82.47182426","316.00810778 83.34790426","331.73671663 79.15428898","338.27865285 74.84947386","345.80461216 71.69257353","353.79707307 71.23227857","360.67575043 74.26927759","326.6425679 91.26368886","327.92142344 98.1296252","329.09896094 104.6266261","330.2435196 111.24421698","324.5259496 121.92200845","328.7104502 121.99205971","333.19308531 121.54888529","337.57344699 119.95917165","341.47283655 117.89586413","299.96789987 100.5085783","304.4894293 96.94874379","309.67328128 95.42432183","315.47626221 96.83308774","310.83857638 99.36116388","305.65954325 100.76996815","340.11751044 91.0087567","344.15405959 87.14870951","349.52217531 85.87113366","355.5896529 86.96932042","350.90686786 89.68280399","345.56486183 91.04016992","324.99852183 144.81960464","326.18079451 135.4893775","330.63344252 129.64944619","334.68310231 129.62159306","338.37737316 127.66905648","345.33801293 130.52034819","350.73208493 137.73200089","349.43777907 144.40602678","345.44197053 149.37619978","340.96811187 151.14613587","336.29946959 151.7554667","330.27510369 149.55912805","326.81865144 143.58230215","331.81666362 134.47801036","335.78604168 133.69360369","339.75623566 132.39070618","348.54625571 137.66241688","343.52764308 143.27216583","339.48928773 144.99328572","335.0376265 145.50360334"
585,23.4,0.747,0,209.401,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,-9.232,134.275,15.766,162.599,0.008,0.034,0.416,0.487,0.823,0.787,0.886,0.556,0.033,0.408,0.286,0.187,"5.22853678 144.14462444","5.22615498 146.77779174","5.36780459 149.42508781","5.60957623 152.00935549","6.08739835 154.44182175","6.90945679 156.50917011","8.13266855 158.20555615","9.50707483 159.60623848","10.92054212 160.37848461","12.19424164 160.09405029","13.2608757 158.94848597","14.27210605 157.21391445","15.107391 155.0321002","15.66588271 152.72110462","16.08490598 150.30495763","16.38661587 147.71759036","16.51538765 145.29391474","7.88869697 142.11176607","8.70459598 141.73990667","9.54575336 141.63680717","10.43590665 141.88245827","11.260746 142.41456789","14.4797101 142.30599999","14.97195661 141.47306195","15.52926707 140.90121937","16.10764039 140.63464534","16.67719567 140.89966172","13.13125205 144.64809126","13.32786548 146.05734712","13.54496348 147.42546758","13.75684941 148.82747567","12.52062786 150.23735052","12.79543519 150.52938646","12.98909175 150.70165902","13.13938451 150.69714499","13.29260945 150.48079634","9.14453566 144.92446941","9.83834374 144.26563597","10.62525451 144.14784414","11.30268288 145.0128313","10.65534461 145.60740298","9.90985894 145.64668602","14.16996861 144.96431693","14.69096518 144.08433256","15.32447827 143.88739261","15.77197587 144.55239937","15.38479471 145.33232933","14.79681587 145.3990449","9.88841736 152.5995397","11.01354289 152.46702874","11.99570131 152.45638204","12.30754244 152.66236669","12.54457891 152.68265861","12.70162868 153.00214648","12.81210351 153.29790008","12.48908293 154.31392461","12.06878078 154.74298924","11.79396701 154.69942313","11.45886576 154.49468201","10.7015301 153.89707726","10.18953824 152.81261045","11.79444659 152.88583839","12.12204301 153.04450232","12.31486917 153.13034111","12.64313293 153.35253048","12.21631086 154.02672052","12.00443459 153.93054545","11.68362308 153.82262981"
586,23.44,0.997,47,188.429,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,281.391,54.252,377.323,175.467,0.057,0.978,0.002,0.573,0.792,0.161,0.826,0.986,0.124,0,0.008,0,"282.82253951 104.21274388","285.82030094 117.23912311","290.31552655 129.95192885","296.14923954 141.9615252","303.27994645 152.81894946","312.16803038 162.14585304","322.97422087 169.25916052","334.80529761 173.58901548","346.82283831 173.21881866","358.06135607 168.37947464","366.99383569 159.60043359","373.99323273 148.6495924","378.13694525 136.34647012","379.91660309 123.3174808","379.66219044 110.01057422","378.13353658 96.67603874","375.40624762 83.96154076","289.48249209 92.89971244","293.57982457 87.63176787","300.26577604 84.77562529","307.90375602 84.14466518","315.12140822 85.20391124","330.87247324 81.01124316","337.67810154 76.56025422","345.39677644 73.28501111","353.5798049 72.75666028","360.58220267 75.87524974","325.71823859 93.45373547","326.94228315 100.40636873","328.03275347 107.01540732","329.0839653 113.82763863","323.82119596 123.95885015","327.82885551 124.15364218","332.16525817 123.88838124","336.42349648 122.30189753","340.2499814 120.25340414","299.51915795 102.11830258","303.81035423 98.85769153","309.03915095 97.36378813","314.77583957 98.57868183","310.2301805 101.33633769","305.05349565 102.74833965","339.16020942 92.92097342","343.22942901 89.23867249","348.72428179 88.01362884","354.81419992 88.9374373","350.09581876 91.91915619","344.60913849 93.23790717","325.53739929 146.37226176","326.02970672 137.91004729","329.8190558 132.4977839","333.61455846 132.58665133","337.04525733 130.59768176","343.78811216 133.30835605","349.27444673 140.04362607","348.35582042 146.9815011","344.68008447 152.04736614","340.48081684 153.75186729","336.1081357 154.20973539","330.48761153 151.59334922","327.41421115 145.21777344","331.16725063 137.40601349","334.83819509 136.71319604","338.52300239 135.42911601","346.94332409 140.01207685","342.64833021 145.47795939","338.89844012 147.16300416","334.74011803 147.51821804"
586,23.44,0.747,0,188.429,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,-9.232,134.275,15.766,162.599,0.008,0.034,0.416,0.487,0.823,0.787,0.886,0.556,0.033,0.408,0.286,0.187,"5.22853678 144.14462444","5.22615498 146.77779174","5.36780459 149.42508781","5.60957623 152.00935549","6.08739835 154.44182175","6.90945679 156.50917011","8.13266855 158.20555615","9.50707483 159.60623848","10.92054212 160.37848461","12.19424164 160.09405029","13.2608757 158.94848597","14.27210605 157.21391445","15.107391 155.0321002","15.66588271 152.72110462","16.08490598 150.30495763","16.38661587 147.71759036","16.51538765 145.29391474","7.88869697 142.11176607","8.70459598 141.73990667","9.54575336 141.63680717","10.43590665 141.88245827","11.260746 142.41456789","14.4797101 142.30599999","14.97195661 141.47306195","15.52926707 140.90121937","16.10764039 140.63464534","16.67719567 140.89966172","13.13125205 144.64809126","13.32786548 146.05734712","13.54496348 147.42546758","13.75684941 148.82747567","12.52062786 150.23735052","12.79543519 150.52938646","12.98909175 150.70165902","13.13938451 150.69714499","13.29260945 150.48079634","9.14453566 144.92446941","9.83834374 144.26563597","10.62525451 144.14784414","11.30268288 145.0128313","10.65534461 145.60740298","9.90985894 145.64668602","14.16996861 144.96431693","14.69096518 144.08433256","15.32447827 143.88739261","15.77197587 144.55239937","15.38479471 145.33232933","14.79681587 145.3990449","9.88841736 152.5995397","11.01354289 152.46702874","11.99570131 152.45638204","12.30754244 152.66236669","12.54457891 152.68265861","12.70162868 153.00214648","12.81210351 153.29790008","12.48908293 154.31392461","12.06878078 154.74298924","11.79396701 154.69942313","11.45886576 154.49468201","10.7015301 153.89707726","10.18953824 152.81261045","11.79444659 152.88583839","12.12204301 153.04450232","12.31486917 153.13034111","12.64313293 153.35253048","12.21631086 154.02672052","12.00443459 153.93054545","11.68362308 153.82262981"
587,23.48,0.999,20,171.953,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,282.527,57.835,375.982,173.511,0.047,0.98,0.003,0.618,0.837,0.11,0.81,0.991,0.18,0,0.007,0,"282.79207291 106.58566621","285.65889658 119.22883749","290.10337581 131.52956128","295.92087626 142.99170345","302.96967998 153.35711247","311.75397822 162.22282732","322.24914327 169.03595865","333.55142587 173.34744215","344.91161543 173.09438252","355.63522249 168.6221807","364.5340482 160.35627347","371.88645679 150.13857687","376.66403824 138.42180574","378.982593 125.71230835","379.00320983 112.61402443","377.52671885 99.59433165","374.90201664 87.01517121","288.6954235 96.89560485","292.87010919 91.6270923","299.67990653 88.87062019","307.40429869 88.36313704","314.76271182 89.49879026","329.59859842 85.77378349","336.48637062 81.51591991","344.33508509 78.46669185","352.61943364 78.15066536","359.57005316 81.33435239","324.74859202 98.43317175","325.98819825 105.39556125","327.09117168 112.03992218","328.17318141 118.88849479","322.77371731 128.91240937","326.82190013 129.05375016","331.04801339 128.70786428","335.21705824 127.2984302","339.01729017 125.47614765","298.66492338 105.75850096","303.11466458 102.50866294","308.47744811 101.17853731","314.06972098 102.93590817","309.4831163 105.66033024","304.14754349 106.88492006","338.06018031 97.71183866","342.08129048 93.7292276","347.69233471 92.55789736","353.79719275 93.70696399","349.09826642 96.94230086","343.4927721 98.23095036","324.46387973 151.13445526","325.25639847 143.52460235","328.8696039 138.38953006","332.32752979 138.65257144","335.48809445 136.70976025","341.76059473 139.36347824","346.93096012 145.39102149","345.74984008 151.22513968","342.27673614 155.71414614","338.42703998 157.26496142","334.35924053 157.72479552","329.21143174 155.47739273","326.41576341 150.07856512","330.02692467 143.31828588","333.40403676 142.75039697","336.80201489 141.54274648","344.60762328 145.33036989","340.35982227 149.05152911","336.95869875 150.59393197","333.16888636 150.88318723"
587,23.48,0.747,0,171.953,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,-9.232,134.275,15.766,162.599,0.008,0.034,0.416,0.487,0.823,0.787,0.886,0.556,0.033,0.408,0.286,0.187,"5.22853678 144.14462444","5.22615498 146.77779174","5.36780459 149.42508781","5.60957623 152.00935549","6.08739835 154.44182175","6.90945679 156.50917011","8.13266855 158.20555615","9.50707483 159.60623848","10.92054212 160.37848461","12.19424164 160.09405029","13.2608757 158.94848597","14.27210605 157.21391445","15.107391 155.0321002","15.66588271 152.72110462","16.08490598 150.30495763","16.38661587 147.71759036","16.51538765 145.29391474","7.88869697 142.11176607","8.70459598 141.73990667","9.54575336 141.63680717","10.43590665 141.88245827","11.260746 142.41456789","14.4797101 142.30599999","14.97195661 141.47306195","15.52926707 140.90121937","16.10764039 140.63464534","16.67719567 140.89966172","13.13125205 144.64809126","13.32786548 146.05734712","13.54496348 147.42546758","13.75684941 148.82747567","12.52062786 150.23735052","12.79543519 150.52938646","12.98909175 150.70165902","13.13938451 150.69714499","13.29260945 150.48079634","9.14453566 144.92446941","9.83834374 144.26563597","10.62525451 144.14784414","11.30268288 145.0128313","10.65534461 145.60740298","9.90985894 145.64668602","14.16996861 144.96431693","14.69096518 144.08433256","15.32447827 143.88739261","15.77197587 144.55239937","15.38479471 145.33232933","14.79681587 145.3990449","9.88841736 152.5995397","11.01354289 152.46702874","11.99570131 152.45638204","12.30754244 152.66236669","12.54457891 152.68265861","12.70162868 153.00214648","12.81210351 153.29790008","12.48908293 154.31392461","12.06878078 154.74298924","11.79396701 154.69942313","11.45886576 154.49468201","10.7015301 153.89707726","10.18953824 152.81261045","11.79444659 152.88583839","12.12204301 153.04450232","12.31486917 153.13034111","12.64313293 153.35253048","12.21631086 154.02672052","12.00443459 153.93054545","11.68362308 153.82262981"
588,23.52,0.98,1,200.435,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,277.378,64.503,370.967,178.804,0.033,0.958,0.005,0.657,0.81,0.069,0.755,0.99,0.128,0,0.005,0,"283.62654638 109.01734835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
589,23.56,0.991,1,223.674,2,20.815,28.949,0,"SPEAKER_00",78,"website",22.36,23.58,0,277.637,62.05,372.661,178.303,0.027,0.928,0.005,0.694,0.794,0.06,0.751,0.984,0.083,0,0.004,0,"283.33913136 110.82234713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
590,23.6,0.985,1,240.321,2,20.815,28.949,0,"SPEAKER_00",0,"",0,0,0,278.874,61.22,372.224,177.754,0.03,0.933,0.004,0.736,0.834,0.058,0.829,0.968,0.049,0,0.002,0,"285.02224335 109.40223259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
591,23.64,NA,NA,234.147,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
592,23.68,0.956,14,252.671,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,0,281.608,57.17,374.62,175.513,0.072,0.978,0.005,0.669,0.825,0.083,0.732,0.989,0.074,0,0.006,0,"282.58300757 105.0530405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
593,23.72,0.997,5,254.983,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,2,277.227,57.957,370.468,174.321,0.078,0.98,0.006,0.68,0.847,0.077,0.742,0.991,0.107,0,0.007,0,"282.49332124 102.5278182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
594,23.76,0.963,1,259.945,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,0,280.502,58.174,370.708,173.094,0.072,0.983,0.006,0.715,0.871,0.085,0.795,0.991,0.097,0,0.007,0,"281.43871657 103.56774944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
595,23.8,0.953,5,235.596,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,2,281.863,60.532,369.024,172.945,0.069,0.983,0.01,0.792,0.89,0.092,0.791,0.991,0.113,0,0.01,0,"283.01302958 103.58376437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
596,23.84,0.908,4,221.288,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,0,278.069,57.196,366.785,174.916,0.075,0.984,0.013,0.827,0.885,0.081,0.733,0.994,0.121,0,0.01,0,"281.28417146 101.49156338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
597,23.88,NA,NA,174.686,2,20.815,28.949,0,"SPEAKER_00",79,"she",23.62,23.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
598,23.92,0.976,7,NA,2,20.815,28.949,0,"SPEAKER_00",0,"",0,0,0,275.324,58.488,373.229,185.141,0.049,0.961,0.011,0.811,0.859,0.077,0.639,0.987,0.1,0,0.004,0,"280.08911815 100.07912326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
599,23.96,0.973,14,NA,2,20.815,28.949,0,"SPEAKER_00",80,"tells",23.92,24.12,0,275.934,61.513,368.243,183.45,0.075,0.971,0.012,0.799,0.872,0.102,0.705,0.981,0.069,0,0.007,0,"283.32992563 102.43141603","283.95018315 114.66157031","286.37313369 126.83904707","290.24155992 138.40541971","294.86834848 149.52775174","300.53473058 160.12717247","307.59994146 169.59648126","315.89616996 177.29155958","326.10056889 179.53818071","337.52328581 177.27611756","348.40532714 170.57435638","358.20445591 161.52612364","365.77454919 150.58153355","370.88304389 138.06983709","373.09867513 124.38027358","373.71774507 110.55383256","373.43508476 97.06013253","284.39889638 90.26595414","288.14094819 85.87134492","294.27765837 84.69861528","300.93490633 85.86805837","306.90518978 88.6998038","321.88964951 86.7660505","329.90304899 83.06540069","338.76144552 80.91027217","347.70929855 82.23175193","354.84074336 87.13972375","315.3257384 100.90355977","314.88577002 108.12619781","314.27387527 115.0535917","313.56461775 122.1652047","308.74642497 130.12734252","312.26401183 131.31241453","316.16565096 131.96149516","320.7601628 131.11654443","325.14258182 129.94705999","291.94353911 103.99115866","296.23309764 101.69531363","301.60219121 101.5541952","306.59936646 104.21974546","301.64689299 106.18540001","296.34706685 106.3328633","329.77578801 102.9266786","334.6955117 99.56942999","340.65587759 99.27036834","346.75065649 101.30414572","341.33274591 104.06648645","335.27667129 104.47878292","308.11987883 151.86117631","308.45199129 144.37307656","312.42534912 140.37278783","315.80851966 141.22384524","319.47108215 140.05480409","326.82199013 143.77417254","332.42738158 151.39825994","329.33340144 159.28750801","323.88419664 164.52088851","319.36956778 165.34497201","315.0557678 164.64760035","310.65273628 159.66716719","309.85852453 151.45716983","312.91266903 144.92406005","316.41575667 145.0751192","320.27646521 144.61868662","330.1804561 151.22342247","322.89286435 158.1911912","318.84919375 159.11764586","314.86192885 158.24928731"
